Time,X,Rho,P,U,W
0.000220,86.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,86.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,86.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,86.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,86.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,86.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,86.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,86.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,86.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,86.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,87.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,87.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,87.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,87.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,87.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,87.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,87.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,87.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,87.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,87.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,88.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,88.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,88.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,88.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,88.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,88.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,88.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,88.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,88.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,88.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,89.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,89.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,89.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,89.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,89.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,89.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,89.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,89.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,89.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,89.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,90.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,90.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,90.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,90.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,90.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,90.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,90.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,90.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,90.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,90.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,91.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,91.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,91.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,91.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,91.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,91.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,91.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,91.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,91.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,91.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,92.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,92.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,92.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,92.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,92.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,92.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,92.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,92.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,92.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,92.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,93.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,93.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,93.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,93.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,93.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,93.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,93.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,93.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,93.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,93.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,94.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,94.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,94.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,94.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,94.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,94.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,94.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,94.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,94.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,94.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,95.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,95.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,95.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,95.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,95.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,95.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,95.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,95.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,95.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,95.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,96.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,96.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,96.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,96.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,96.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,96.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,96.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,96.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,96.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,96.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,97.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,97.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,97.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,97.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,97.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,97.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,97.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,97.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,97.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,97.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,98.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,98.155516,27.622127,18484635.607732,5.871531,0.000000
0.000220,98.268525,65.942359,45329490.723491,340.960707,0.201399
0.000220,98.334856,66.731719,47230162.578554,31.823321,0.182456
0.000220,98.443540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,98.547563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,98.655516,27.622127,18484635.607732,5.871531,0.000000
0.000220,98.768525,65.942359,45329490.723491,340.960707,0.201399
0.000220,98.834856,66.731719,47230162.578554,31.823321,0.182456
0.000220,98.943540,29.055835,19846858.828367,-345.883207,0.000000
0.000220,99.047563,77.718969,70531710.439005,-32.772352,0.000000
0.000220,99.155516,27.622127,18484635.607734,5.871531,0.000000
0.000220,99.268525,65.942359,45329490.715911,340.960707,0.201399
0.000220,99.334856,66.731719,47230162.039146,31.823322,0.182456
0.000220,99.443540,29.055813,19846844.238023,-345.883181,0.000000
0.000220,99.547565,77.715138,70527122.940783,-32.762650,0.000000
0.000220,99.655991,27.459518,18377987.902364,6.115711,0.000000
0.000220,99.772836,59.900860,31906460.488591,392.642260,0.362913
0.000220,99.855150,48.260242,8268439.165845,273.565859,0.788137
0.000220,99.950368,44.326256,628268.283830,36.301328,0.982335
